"","ID","Presa","Grupo.funcional.presa","Depredador","Grupo.funcional.depredador","Estrategia","Fuente","Expertise.depredador","Expertise.presa","Referencia","Enlace","Referente"
"144",189,"Loligo_gahi","Cephalopoda ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"145",190,"Ilex_argentinus","Cephalopoda ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"146",191,"Macruronus_magellanicus","Gadiformes ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"147",192,"Merluccius_australis","Gadiformes ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"148",193,"Champsocephalus_aceratus","Perciformes","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"149",194,"Galiteuthis_glacialis","Cephalopoda ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"150",195,"Euphausia_lucens","Malacostraca","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",13,"",NA
"151",196,"Euphausia_superba","Malacostraca","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",13,"",NA
"152",197,"Taonius*","Cephalopoda ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"153",198,"Histioteuthis_atlantica","Cephalopoda ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"154",199,"Histioteuthis_macrohista","Cephalopoda ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"155",200,"Gonatus_antarcticus","Cephalopoda","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"156",201,"Kondakovia_longimana","Cephalopoda ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"157",202,"Batoteuthis_skolops","Cephalopoda ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"158",203,"Galiteuthis_glacialis","Cephalopoda ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"159",204,"Dissostichus_eleginoides","Perciformes","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"160",205,"Micromesistius_australis","Gadiformes ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"161",206,"Macruronus_magellanicus","Gadiformes ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"162",207,"Merluccius_australis","Gadiformes ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"163",208,"Gobionotothen_gibberifrons","Perciformes ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"164",209,"Chaenocephalus_aceratus","Perciformes ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"165",210,"Champsocephalus_gunnari","Perciformes ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"166",211,"Chionodraco_rastrospinosus","Perciformes ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"167",212,"Lepidonotothen_kempi","Perciformes ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"168",213,"Nototheniops_larseni","Perciformes ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"169",214,"Pseudochaenichthys_georgianus","Perciformes ","Berardius_arnuxii","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"170",215,"Loligo_gahi","Cephalopoda ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"171",216,"Ilex_argentinus","Cephalopoda ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"172",217,"Macruronus_magellanicus","Gadiformes ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"173",218,"Merluccius_australis","Gadiformes ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"174",219,"Champsocephalus_aceratus","Perciformes","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"175",220,"Galiteuthis_glacialis","Cephalopoda ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"176",221,"Euphausia_lucens","Malacostraca","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",13,"",NA
"177",222,"Euphausia_superba","Malacostraca","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",13,"",NA
"178",223,"Taonius*","Cephalopoda ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"179",224,"Histioteuthis_atlantica","Cephalopoda ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"180",225,"Histioteuthis_macrohista","Cephalopoda ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"181",226,"Gonatus_antarcticus","Cephalopoda","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"182",227,"Kondakovia_longimana","Cephalopoda ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"183",228,"Batoteuthis_skolops","Cephalopoda ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"184",229,"Galiteuthis_glacialis","Cephalopoda ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"185",230,"Dissostichus_eleginoides","Perciformes","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"186",231,"Micromesistius_australis","Gadiformes ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"187",232,"Macruronus_magellanicus","Gadiformes ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"188",233,"Merluccius_australis","Gadiformes ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"189",234,"Gobionotothen_gibberifrons","Perciformes ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"190",235,"Chaenocephalus_aceratus","Perciformes ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"191",236,"Champsocephalus_gunnari","Perciformes ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"192",237,"Chionodraco_rastrospinosus","Perciformes ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"193",238,"Lepidonotothen_kempi","Perciformes ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"194",239,"Nototheniops_larseni","Perciformes ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"195",240,"Pseudochaenichthys_georgianus","Perciformes ","Hyperoodon_planifrons","Ziphiidae ","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"196",241,"Loligo_gahi","Cephalopoda ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"197",242,"Ilex_argentinus","Cephalopoda ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"198",243,"Macruronus_magellanicus","Gadiformes ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"199",244,"Merluccius_australis","Gadiformes ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"200",245,"Champsocephalus_aceratus","Perciformes","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"201",246,"Galiteuthis_glacialis","Cephalopoda ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"202",247,"Euphausia_lucens","Malacostraca","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",13,"",NA
"203",248,"Euphausia_superba","Malacostraca","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",13,"",NA
"204",249,"Taonius*","Cephalopoda ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"205",250,"Histioteuthis_atlantica","Cephalopoda ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"206",251,"Histioteuthis_macrohista","Cephalopoda ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"207",252,"Gonatus_antarcticus","Cephalopoda","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"208",253,"Kondakovia_longimana","Cephalopoda ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"209",254,"Batoteuthis_skolops","Cephalopoda ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"210",255,"Galiteuthis_glacialis","Cephalopoda ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"211",256,"Dissostichus_eleginoides","Perciformes","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"212",257,"Micromesistius_australis","Gadiformes ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"213",258,"Macruronus_magellanicus","Gadiformes ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"214",259,"Merluccius_australis","Gadiformes ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"215",260,"Gobionotothen_gibberifrons","Perciformes ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"216",261,"Chaenocephalus_aceratus","Perciformes ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"217",262,"Champsocephalus_gunnari","Perciformes ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"218",263,"Chionodraco_rastrospinosus","Perciformes ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"219",264,"Lepidonotothen_kempi","Perciformes ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"220",265,"Nototheniops_larseni","Perciformes ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"221",266,"Pseudochaenichthys_georgianus","Perciformes ","Mesoplodon_bowdoini","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"222",267,"Loligo_gahi","Cephalopoda ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"223",268,"Ilex_argentinus","Cephalopoda ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"224",269,"Macruronus_magellanicus","Gadiformes ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"225",270,"Merluccius_australis","Gadiformes ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"226",271,"Champsocephalus_aceratus","Perciformes","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"227",272,"Galiteuthis_glacialis","Cephalopoda ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"228",273,"Euphausia_lucens","Malacostraca","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",13,"",NA
"229",274,"Euphausia_superba","Malacostraca","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",13,"",NA
"230",275,"Taonius*","Cephalopoda ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"231",276,"Histioteuthis_atlantica","Cephalopoda ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"232",277,"Histioteuthis_macrohista","Cephalopoda ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"233",278,"Gonatus_antarcticus","Cephalopoda","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"234",279,"Kondakovia_longimana","Cephalopoda ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"235",280,"Batoteuthis_skolops","Cephalopoda ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"236",281,"Galiteuthis_glacialis","Cephalopoda ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"237",282,"Dissostichus_eleginoides","Perciformes","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"238",283,"Micromesistius_australis","Gadiformes ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"239",284,"Macruronus_magellanicus","Gadiformes ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"240",285,"Merluccius_australis","Gadiformes ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"241",286,"Gobionotothen_gibberifrons","Perciformes ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"242",287,"Chaenocephalus_aceratus","Perciformes ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"243",288,"Champsocephalus_gunnari","Perciformes ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"244",289,"Chionodraco_rastrospinosus","Perciformes ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"245",290,"Lepidonotothen_kempi","Perciformes ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"246",291,"Nototheniops_larseni","Perciformes ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"247",292,"Pseudochaenichthys_georgianus","Perciformes ","Mesoplodon_grayi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"248",293,"Loligo_gahi","Cephalopoda ","Mesoplodon_hectori","Peces","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"249",294,"Ilex_argentinus","Cephalopoda ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"250",295,"Macruronus_magellanicus","Gadiformes ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"251",296,"Merluccius_australis","Gadiformes ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"252",297,"Champsocephalus_aceratus","Perciformes","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"253",298,"Galiteuthis_glacialis","Cephalopoda ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"254",299,"Euphausia_lucens","Malacostraca","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",13,"",NA
"255",300,"Euphausia_superba","Malacostraca","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",13,"",NA
"256",301,"Taonius*","Cephalopoda ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"257",302,"Histioteuthis_atlantica","Cephalopoda ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"258",303,"Histioteuthis_macrohista","Cephalopoda ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"259",304,"Gonatus_antarcticus","Cephalopoda","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"260",305,"Kondakovia_longimana","Cephalopoda ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"261",306,"Batoteuthis_skolops","Cephalopoda ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"262",307,"Galiteuthis_glacialis","Cephalopoda ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"263",308,"Dissostichus_eleginoides","Perciformes","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"264",309,"Micromesistius_australis","Gadiformes ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"265",310,"Macruronus_magellanicus","Gadiformes ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"266",311,"Merluccius_australis","Gadiformes ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"267",312,"Gobionotothen_gibberifrons","Perciformes ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"268",313,"Chaenocephalus_aceratus","Perciformes ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"269",314,"Champsocephalus_gunnari","Perciformes ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"270",315,"Chionodraco_rastrospinosus","Perciformes ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"271",316,"Lepidonotothen_kempi","Perciformes ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"272",317,"Nototheniops_larseni","Perciformes ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"273",318,"Pseudochaenichthys_georgianus","Perciformes ","Mesoplodon_hectori","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"274",319,"Loligo_gahi","Cephalopoda ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"275",320,"Ilex_argentinus","Cephalopoda ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"276",321,"Macruronus_magellanicus","Gadiformes ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"277",322,"Merluccius_australis","Gadiformes ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"278",323,"Champsocephalus_aceratus","Perciformes","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"279",324,"Galiteuthis_glacialis","Cephalopoda ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"280",325,"Euphausia_lucens","Malacostraca","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",13,"",NA
"281",326,"Euphausia_superba","Malacostraca","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",13,"",NA
"282",327,"Taonius*","Cephalopoda ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"283",328,"Histioteuthis_atlantica","Cephalopoda ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"284",329,"Histioteuthis_macrohista","Cephalopoda ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"285",330,"Gonatus_antarcticus","Cephalopoda","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"286",331,"Kondakovia_longimana","Cephalopoda ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"287",332,"Batoteuthis_skolops","Cephalopoda ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"288",333,"Galiteuthis_glacialis","Cephalopoda ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"289",334,"Dissostichus_eleginoides","Perciformes","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"290",335,"Micromesistius_australis","Gadiformes ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"291",336,"Macruronus_magellanicus","Gadiformes ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"292",337,"Merluccius_australis","Gadiformes ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"",NA
"293",338,"Gobionotothen_gibberifrons","Perciformes ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"294",339,"Chaenocephalus_aceratus","Perciformes ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"295",340,"Champsocephalus_gunnari","Perciformes ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"296",341,"Chionodraco_rastrospinosus","Perciformes ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"297",342,"Lepidonotothen_kempi","Perciformes ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"298",343,"Nototheniops_larseni","Perciformes ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"299",344,"Pseudochaenichthys_georgianus","Perciformes ","Mesoplodon_layardii","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"",NA
"300",345,"Loligo_gahi","Cephalopoda ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"",NA
"301",346,"Ilex_argentinus","Cephalopoda ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"https://doi.org/10.3354/meps12296",NA
"302",347,"Macruronus_magellanicus","Gadiformes ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"https://doi.org/10.3354/meps12296",NA
"303",348,"Merluccius_australis","Gadiformes ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"https://doi.org/10.3354/meps12296",NA
"304",349,"Champsocephalus_aceratus","Perciformes","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces",13,"https://doi.org/10.3354/meps12296",NA
"305",350,"Galiteuthis_glacialis","Cephalopoda ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"https://doi.org/10.3354/meps12296",NA
"306",351,"Euphausia_lucens","Malacostraca","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",13,"https://doi.org/10.3354/meps12296",NA
"307",352,"Euphausia_superba","Malacostraca","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Crustaceos peracaridos",13,"https://doi.org/10.3354/meps12296",NA
"308",353,"Taonius*","Cephalopoda ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"https://doi.org/10.3354/meps12296",NA
"309",354,"Histioteuthis_atlantica","Cephalopoda ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"https://doi.org/10.3354/meps12296",NA
"310",355,"Histioteuthis_macrohista","Cephalopoda ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"https://doi.org/10.3354/meps12296",NA
"311",356,"Gonatus_antarcticus","Cephalopoda","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"https://doi.org/10.3354/meps12296",NA
"312",357,"Kondakovia_longimana","Cephalopoda ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"https://doi.org/10.3354/meps12296",NA
"313",358,"Batoteuthis_skolops","Cephalopoda ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"https://doi.org/10.3354/meps12296",NA
"314",359,"Galiteuthis_glacialis","Cephalopoda ","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Cefalopodos",13,"https://doi.org/10.3354/meps12296",NA
"315",360,"Dissostichus_eleginoides","Perciformes","Tasmacetus_shepherdi","Ziphiidae","","Heterótrofo","Mamiferos marinos","Peces demersales",13,"https://doi.org/10.3354/meps12296",NA
