ID,Presa,Grupo funcional presa,Expertise presa,Depredador,Grupo funcional depredador,Expertise depredador,Estrategia,Fuente,Referencia,Enlace,Observaciones
127,Gobionotothen_gibberifrons,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
128,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
129,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
130,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
131,Lepidonotothen,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
132,Nototheniidae,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
133,Pseudochaenichthys_georgianus,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
134,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
135,Illex_argentinus,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
136,Champsocephalus_aceratus,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
137,Galiteuthis_glacialis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
138,Cranchiidae,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
139,Histioteuthis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
140,Histioteuthis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
141,Gonatidae,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
142,Kondakovia_longimana,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
143,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
144,Galiteuthis_glacialis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
145,Dissostichus_eleginoides,Perciformes,Peces demersales,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
146,Micromesistius_australis,Gadiformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
147,Gobionotothen_gibberifrons,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
148,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
149,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
150,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
151,Lepidonotothen,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
152,Nototheniidae,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
153,Pseudochaenichthys_georgianus,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
154,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
155,Illex_argentinus,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
156,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
157,Galiteuthis_glacialis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
158,Cranchiidae,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
159,Histioteuthis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
160,Histioteuthis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
161,Gonatidae,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
162,Kondakovia_longimana,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
163,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
164,Galiteuthis_glacialis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
165,Dissostichus_eleginoides,Perciformes,Peces demersales,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
166,Micromesistius_australis,Gadiformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
167,Gobionotothen_gibberifrons,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
168,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
169,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
170,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
171,Lepidonotothen,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
172,Nototheniidae,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
173,Pseudochaenichthys_georgianus,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
174,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
175,Illex_argentinus,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
176,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
177,Galiteuthis_glacialis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
178,Cranchiidae,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
179,Histioteuthis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
180,Histioteuthis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
181,Gonatidae,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
182,Kondakovia_longimana,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
183,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
184,Galiteuthis_glacialis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
185,Dissostichus_eleginoides,Perciformes,Peces demersales,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
186,Micromesistius_australis,Gadiformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
187,Gobionotothen_gibberifrons,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
188,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
189,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
190,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
191,Lepidonotothen,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
192,Nototheniidae,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
193,Pseudochaenichthys_georgianus,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
194,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
195,Illex_argentinus,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
196,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
197,Galiteuthis_glacialis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
198,Cranchiidae,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
199,Histioteuthis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
200,Histioteuthis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
201,Gonatidae,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
202,Kondakovia_longimana,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
203,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
204,Galiteuthis_glacialis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
205,Dissostichus_eleginoides,Perciformes,Peces demersales,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
206,Micromesistius_australis,Gadiformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
207,Gobionotothen_gibberifrons,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
208,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
209,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
210,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
211,Lepidonotothen,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
212,Nototheniidae,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
213,Pseudochaenichthys_georgianus,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
214,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
215,Illex_argentinus,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
216,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
217,Galiteuthis_glacialis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
218,Cranchiidae,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
219,Histioteuthis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
220,Histioteuthis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
221,Gonatidae,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
222,Kondakovia_longimana,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
223,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
224,Galiteuthis_glacialis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
225,Dissostichus_eleginoides,Perciformes,Peces demersales,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
226,Micromesistius_australis,Gadiformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
227,Gobionotothen_gibberifrons,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
228,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
229,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
230,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
231,Lepidonotothen,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
232,Nototheniidae,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
233,Pseudochaenichthys_georgianus,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
234,Doryteuthis_gahi,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
235,Illex_argentinus,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
236,Champsocephalus_aceratus,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
237,Galiteuthis_glacialis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
238,Cranchiidae,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
239,Histioteuthis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
240,Histioteuthis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
241,Gonatidae,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
242,Kondakovia_longimana,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
243,Cephalopoda_otros,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
244,Galiteuthis_glacialis,Cephalopoda,Cefalopodos,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
245,Dissostichus_eleginoides,Perciformes,Peces demersales,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
246,Micromesistius_australis,Gadiformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
247,Gobionotothen_gibberifrons,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
248,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
249,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
250,Channichthyidae ,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
251,Lepidonotothen,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
252,Nototheniidae,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
253,Pseudochaenichthys_georgianus,Perciformes,Peces,Ziphiidae,Ziphiidae,Mamiferos marinos,Cazador,Heterótrofo,"Riccialdelli, L. et al_2017",https://doi.org/10.3354/meps12296,
