ID,Prey,Prey funtional group,Prey expertise,Predator,Predator funtional group,Predator expertise,Strategy,Source,Reference,Link,Observations
142,Patagonotothen_ramsayi,Perciformes,Fish,Globicephala_melas_edwardii,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
143,Cottoperca_trigloides,Perciformes,Fish_Demersal,Globicephala_melas_edwardii,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
144,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Globicephala_melas_edwardii,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
145,Salilota_australis,Gadiformes,Fish,Globicephala_melas_edwardii,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
146,Patagonotothen_guntheri,Perciformes,Fish,Globicephala_melas_edwardii,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
147,Doryteuthis_gahi,Cephalopoda,Cephalopods,Globicephala_melas_edwardii,Delphinidae,Sea mammals,Hunter,Heterotroph,Becker_etal_2021,https://doi.org/10.1007/s00300-021-02908-2,
148,Euphausiidae,Euphausiacea,Crustaceans,Balaenoptera_physalus,Balaenopteridae,Sea mammals,Filter,Heterotroph,"Alvarez, F. et al_2022",https://doi.org/10.1007/s00300-022-03080-x,
149,Euphausiidae,Euphausiacea,Crustaceans,Megaptera_novaeangliae,Balaenopteridae,Sea mammals,Filter,Heterotroph,"Alvarez, F. et al_2022",https://doi.org/10.1007/s00300-022-03080-x,
150,Euphausiidae,Euphausiacea,Crustaceans,Balaenoptera_bonaerensis,Balaenopteridae,Sea mammals,Filter,Heterotroph,"Alvarez, F. et al_2022",https://doi.org/10.1007/s00300-022-03080-x,
151,Merluccius_hubbsi,Gadiformes,Fish_Demersal,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14865,
152,Salilota_australis,Gadiformes,Fish,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,Infrered from Moridae
153,Salilota_australis,Gadiformes,Fish,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
154,Macrourus_holotrachys,Gadiformes,Fish,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
155,Coelorinchus_fasciatus,Gadiformes,Fish,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
156,Dissostichus_eleginoides,Perciformes,Fish_Demersal,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
157,Patagonotothen_ramsayi,Perciformes,Fish,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
158,Merluccius_australis,Gadiformes,Fish_Demersal,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
159,Ophidiidae,Ophidiiformes,Fish,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,Inferred from Genypterus_blacodes
160,Bathyraja_brachyurops,Rajiformes, Chondrichthyans,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,Inferred from Bathyraja_brachyurops
161,Bathyraja_macloviana,Rajiformes, Chondrichthyans,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
162,Micromesistius_australis,Gadiformes,Fish,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
163,Sprattus_fuegensis,Clupeiformes,Sardinas,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
164,Illex_argentinus,Cephalopoda,Cephalopods,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
165,Enteroctopus_megalocyathus,Cephalopoda,Cephalopods,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
166,Decapoda_others,Decapoda,Crustaceans,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
167,Euphausiidae,Euphausiacea,Crustaceans,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
168,Grimothea_gregaria,Decapoda,Crustaceans,Lamna_nasus,Lamniformes, Chondrichthyans,Hunter,Heterotroph,"Belleggia, M. et al_2021",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.14866,
169,Calanoida,Copepoda,Zooplankton,Ophiacantha_vivipara,Echinodermata,Echinoderms,Hunter,Heterotroph,,NA,
170,Detritus,Non-living,Non-living,Serolidae,Isopoda,Crustaceans,Hunter,Detritus,White_1972,https://nora.nerc.ac.uk/id/eprint/526227/1/bulletin27_11.pdf,
171,Copepoda_others,Copepoda,Zooplankton,Serolidae,Isopoda,Crustaceans,Hunter,Heterotroph,White_1972,https://nora.nerc.ac.uk/id/eprint/526227/1/bulletin27_11.pdf,
172,Amphipoda,Amphipoda,Crustaceans,Serolidae,Isopoda,Crustaceans,Hunter,Heterotroph,White_1972,https://nora.nerc.ac.uk/id/eprint/526227/1/bulletin27_11.pdf,
173,Isopoda_others,Isopoda,Crustaceans,Serolidae,Isopoda,Crustaceans,Hunter,Heterotroph,White_1972,https://nora.nerc.ac.uk/id/eprint/526227/1/bulletin27_11.pdf,
174,Detritus,Non-living,Non-living,Anuropus_australis,Malacostraca,Crustaceans,Filter,Detritus,"Schulutz, G. A._1975",https://doi.org/10.1029/AR023p0069,
175,Detritus,Non-living,Non-living,Anuropus_antarcticus,Malacostraca,Crustaceans,Filter,Detritus,,NA,
176,Odonthestes_spp,Atheriniformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,
177,Sprattus_fuegensis,Clupeiformes,Sardinas,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,
178,Harpagiferidae_sp,Perciformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,
179,Lamna_nasus,Lamniformes, Chondrichthyans,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,
180,Merluccius_australis,Gadiformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,
181,Salilota_australis,Gadiformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Inferred from Moridae
182,Electrona_spp,Myctophiformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Inferred from Myctophidae
183,Gymnoscopelus_spp,Myctophiformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Inferred from Myctophidae
184,Krefftichthys_andersoni,Myctophiformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Inferred from Myctophidae
185,Myxine_spp,Myxiniformes,Fish_Demersal,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,
186,Ophidiidae,Ophidiiformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,
187,Bathyraja_brachyurops,Rajiformes, Chondrichthyans,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Inferred from Rajidae
188,Bathyraja_macloviana,Rajiformes, Chondrichthyans,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Inferred from Rajidae
189,Squaliformes,Elasmobranchii, Chondrichthyans,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Inferred from Squalidae
190,Iluocoetes_fimbriatus,Perciformes,Fish,Dissostichus_eleginoides,Nototheniidae,Fish,Hunter,Heterotroph,pers.com._Claudia_Boy,NA,Inferred from Zoarcidae
191,Gastropoda_others,Gastropoda,Gastropods,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Littorinidae
192,Gastropoda_others,Gastropoda,Gastropods,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Littorinidae
193,Amphipoda,Amphipoda,Crustaceans,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Gammaridea
194,Calanoida,Copepoda,Zooplankton,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
195,Grimothea_gregaria,Malacostraca,Crustaceans,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Munidae
196,Euphausiidae,Euphausiacea,Crustaceans,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
197,Euphausiidae,Euphausiacea,Crustaceans,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
198,Euphausiidae,Euphausiacea,Crustaceans,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
199,Euphausiidae,Euphausiacea,Crustaceans,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Harpagifer_antarcticus
200,Euphausiidae,Euphausiacea,Crustaceans,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
201,Ostracoda,Crustacea,Crustaceans,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
202,Ostracoda,Crustacea,Crustaceans,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
203,Ostracoda,Crustacea,Crustaceans,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
204,Ostracoda,Crustacea,Crustaceans,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
205,Ostracoda,Crustacea,Crustaceans,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
206,Polyplacophora,Polyplacophora,Poliplacoforos,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
207,Polyplacophora,Polyplacophora,Poliplacoforos,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
208,Polyplacophora,Polyplacophora,Poliplacoforos,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
209,Polyplacophora,Polyplacophora,Poliplacoforos,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
210,Polyplacophora,Polyplacophora,Poliplacoforos,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
211,Amphipoda,Amphipoda,Crustaceans,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Gondogeneia_antarctica
212,Amphipoda,Amphipoda,Crustaceans,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
213,Amphipoda,Amphipoda,Crustaceans,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
214,Amphipoda,Amphipoda,Crustaceans,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
215,Amphipoda,Amphipoda,Crustaceans,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
216,Amphipoda,Amphipoda,Crustaceans,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Oradare sp
217,Amphipoda,Amphipoda,Crustaceans,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Oradare sp
218,Amphipoda,Amphipoda,Crustaceans,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Oradare sp
219,Amphipoda,Amphipoda,Crustaceans,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Oradare sp
220,Amphipoda,Amphipoda,Crustaceans,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Oradare sp
221,Gastropoda_others,Gastropoda,Gastropods,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Onoba sp
222,Gastropoda_others,Gastropoda,Gastropods,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Onoba sp
223,Gastropoda_others,Gastropoda,Gastropods,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Onoba sp
224,Gastropoda_others,Gastropoda,Gastropods,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Onoba sp
225,Gastropoda_others,Gastropoda,Gastropods,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Onoba sp
226,Gastropoda_others,Gastropoda,Gastropods,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Eatoniella sp
227,Gastropoda_others,Gastropoda,Gastropods,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Eatoniella sp
228,Gastropoda_others,Gastropoda,Gastropods,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Eatoniella sp
229,Gastropoda_others,Gastropoda,Gastropods,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Eatoniella sp
230,Gastropoda_others,Gastropoda,Gastropods,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Eatoniella sp
231,Amphipoda,Amphipoda,Crustaceans,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Bircenna sp
232,Amphipoda,Amphipoda,Crustaceans,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Bircenna sp
233,Amphipoda,Amphipoda,Crustaceans,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Bircenna sp
234,Amphipoda,Amphipoda,Crustaceans,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Bircenna sp
235,Amphipoda,Amphipoda,Crustaceans,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Bircenna sp
236,Amphipoda,Amphipoda,Crustaceans,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Jassa sp
237,Amphipoda,Amphipoda,Crustaceans,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Jassa sp
238,Amphipoda,Amphipoda,Crustaceans,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Jassa sp
239,Amphipoda,Amphipoda,Crustaceans,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Jassa sp
240,Amphipoda,Amphipoda,Crustaceans,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Jassa sp
241,Isopoda_others,Isopoda,Isopodos,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Gnathia sp
242,Isopoda_others,Isopoda,Isopodos,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
243,Isopoda_others,Isopoda,Isopodos,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
244,Isopoda_others,Isopoda,Isopodos,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
245,Isopoda_others,Isopoda,Isopodos,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
246,Isopoda_others,Isopoda,Isopodos,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Munna sp
247,Isopoda_others,Isopoda,Isopodos,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Munna sp
248,Isopoda_others,Isopoda,Isopodos,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Munna sp
249,Isopoda_others,Isopoda,Isopodos,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Munna sp
250,Isopoda_others,Isopoda,Isopodos,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Munna sp
251,Isopoda_others,Isopoda,Isopodos,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Plakarthrium sp
252,Isopoda_others,Isopoda,Isopodos,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Plakarthrium sp
253,Isopoda_others,Isopoda,Isopodos,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Plakarthrium sp
254,Isopoda_others,Isopoda,Isopodos,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Plakarthrium sp
255,Isopoda_others,Isopoda,Isopodos,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Plakarthrium sp
256,Isopoda_others,Isopoda,Isopodos,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Limnoria sp
257,Isopoda_others,Isopoda,Isopodos,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
258,Isopoda_others,Isopoda,Isopodos,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
259,Isopoda_others,Isopoda,Isopodos,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
260,Isopoda_others,Isopoda,Isopodos,Notothenia_rossi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,
261,Isopoda_others,Isopoda,Isopodos,Lepidonotothen,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Cymodocella sp
262,Isopoda_others,Isopoda,Isopodos,Notothenia_coriiceps,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Cymodocella sp
263,Isopoda_others,Isopoda,Isopodos,Trematomus_newnesi,Nototheniidae,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Cymodocella sp
264,Isopoda_others,Isopoda,Isopodos,Harpagiferidae_sp,Perciformes,Fish,Hunter,Heterotroph,Moreira_etal_2014,https://doi.org/10.1007/s00300-014-1545-3,Inferred from Cymodocella sp
265,Myxine_spp,Myxiniformes,Fish_Demersal,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
266,Salilota_australis,Gadiformes,Fish,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
267,Enteroctopus_megalocyathus,Cephalopoda,Cephalopods,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
268,Doryteuthis_gahi,Cephalopoda,Cephalopods,Lagenorhynchus_australis,Delphinidae,Sea mammals,Hunter,Heterotroph,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
269,Lagenorhynchus_australis,Delphinidae,Sea mammals,Orcinus_orca,Delphinidae,Sea mammals,Hunter,Heterotroph,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
270,Lagenorhynchus_australis,Delphinidae,Sea mammals,Squaliformes,Elasmobranchii, Chondrichthyans,Hunter,Heterotroph,Goodall_2009,https://doi.org/10.1016/B978-0-12-373553-9.00196-6,
271,CtenoCalanoida_vanus,Copepoda,Zooplankton,Ophiacantha_vivipara,Ophiruidea,Echinoderms,Hunter,Heterotroph,Marina_etal_inrev.,NA,Inferred from Burdwood Bank ecosystem
272,Drepanopus_forcipatus,Copepoda,Zooplankton,Ophiacantha_vivipara,Ophiruidea,Echinoderms,Hunter,Heterotroph,Marina_etal_inrev.,NA,Inferred from Burdwood Bank ecosystem
273,Neocalanoida_tonsus,Copepoda,Zooplankton,Ophiacantha_vivipara,Ophiruidea,Echinoderms,Hunter,Heterotroph,Marina_etal_inrev.,NA,Inferred from Burdwood Bank ecosystem
274,Grimothea_gregaria,Malacostraca,Crustaceans,Cottoperca_trigloides,Perciformes,Fish_Demersal,Hunter,Heterotroph,Marina_etal_inrev.,NA,Inferred from Burdwood Bank ecosystem
275,Grimothea_gregaria,Malacostraca,Crustaceans,Ophidiidae,Ophidiiformes,Fish,Hunter,Heterotroph,Marina_etal_inrev.,NA,Inferred from Burdwood Bank ecosystem
276,Grimothea_gregaria,Malacostraca,Crustaceans,Salilota_australis,Gadiformes,Fish,Hunter,Heterotroph,Marina_etal_inrev.,NA,Inferred from Burdwood Bank ecosystem
277,Grimothea_gregaria,Malacostraca,Crustaceans,Patagonotothen_ramsayi,Perciformes,Fish,Hunter,Heterotroph,Marina_etal_inrev.,NA,Inferred from Burdwood Bank ecosystem
278,Doryteuthis_gahi,Cephalopoda,Cephalopods,Coelorinchus_fasciatus,Gadiformes,Fish,Hunter,Heterotroph,Marina_etal_inrev.,NA,Inferred from Burdwood Bank ecosystem
279,Doryteuthis_gahi,Cephalopoda,Cephalopods,Micromesistius_australis,Gadiformes,Fish,Hunter,Heterotroph,Marina_etal_inrev.,NA,Inferred from Burdwood Bank ecosystem
280,Salilota_australis,Gadiformes,Fish,Micromesistius_australis,Gadiformes,Fish,Hunter,Heterotroph,Marina_etal_inrev.,NA,Inferred from Burdwood Bank ecosystem
