ID,Prey,Prey funtional group,Prey expertise,Predator,Predator funtional group,Predator expertise,Strategy,Source,Reference,Link,Observations
835,Batoteuthis_skolops,Cephalopoda,Cephalopods,Kondakovia_longimana,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
836,Batoteuthis_skolops,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
837,Batoteuthis_skolops,Cephalopoda,Cephalopods,Mastigoteuthis_spp,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
838,Electrona_spp,Myctophiformes,Fish,Batoteuthis_skolops,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
839,Euphausiidae,Euphausiacea,Crustaceans,Batoteuthis_skolops,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
840,Galiteuthis_glacialis,Cephalopoda,Cephalopods,Batoteuthis_skolops,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
841,Gymnoscopelus_spp,Myctophiformes,Fish,Batoteuthis_skolops,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
842,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Batoteuthis_skolops,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
843,Pleuragramma_antarcticum,Nototheniidae,Fish,Batoteuthis_skolops,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
844,Themisto_gaudichaudii,Amphipoda,Crustaceans,Batoteuthis_skolops,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
845,Alluroteuthis_antarcticus,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
846,Bathyteuthis_abyssicola,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
847,Electrona_spp,Myctophiformes,Fish,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
848,Filippovia_knipovitchi,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
849,Galiteuthis_glacialis,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
850,Gonatus_antarcticus,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
851,Gymnoscopelus_spp,Myctophiformes,Fish,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
852,Kondakovia_longimana,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
853,Mastigoteuthis_spp,Cephalopoda,Cephalopods,Histioteuthis_eltaninae,Cephalopoda,Cephalopods,Hunter,Heterotroph,Southern_Scotia_links,,
854,Phytoplankton,Phytoplankton,Phytoplankton,Copepoda_others,Copepoda,Zooplankton,Hunter,Heterotroph,Southern_Scotia_links,,
