"resource","consumer" 
"Paraeuchaeta antarctica","Salpa thompsoni"
"Paraeuchaeta antarctica","Scaphocalanus australis"
"Paraeuchaeta antarctica","Scaphocalanus farrani"
"Paraeuchaeta antarctica","Slosarczykovia circumantarctica"
"Paraeuchaeta antarctica","Solmundella bitentaculata"
"Paraeuchaeta antarctica","Stoloteuthis leucoptera"
"Paraeuchaeta antarctica","Stygiomedusa gigantea"
"Paraeuchaeta antarctica","Themisto gaudichaudii"
"Paraeuchaeta antarctica","Thysanoessa macrura"
"Paraeuchaeta antarctica","Thysanoessa vicina"
"Paraeuchaeta antarctica","Vanadis"
"Paraeuchaeta antarctica","Zanclonia weldoni"
"Paraeuchaeta barbata","Alacia hettacra"
"Paraeuchaeta barbata","Atolla wyvillei"
"Paraeuchaeta barbata","Austrinoecia isocheira"
"Paraeuchaeta barbata","Bathyteuthis abyssicola"
"Paraeuchaeta barbata","Batoteuthis skolops"
"Paraeuchaeta barbata","Beroe"
"Paraeuchaeta barbata","Borostomias antarcticus"
"Paraeuchaeta barbata","Brachioteuthis picta"
"Paraeuchaeta barbata","Callianira"
"Paraeuchaeta barbata","Calycopsis borchgrevinki"
"Paraeuchaeta barbata","Candacia"
"Paraeuchaeta barbata","Corycaeus"
"Paraeuchaeta barbata","Crossota brunnea"
"Paraeuchaeta barbata","Cyclothone"
"Paraeuchaeta barbata","Cyphocaris faurei"
"Paraeuchaeta barbata","Cyphocaris richardi"
"Paraeuchaeta barbata","Dimophyes arctica"
"Paraeuchaeta barbata","Diphyes antarctica"
"Paraeuchaeta barbata","Electrona antarctica"
"Paraeuchaeta barbata","Euchirella rostromagna"
"Paraeuchaeta barbata","Eudoxoides spiralis"
"Paraeuchaeta barbata","Eukrohnia hamata"
"Paraeuchaeta barbata","Euphausia frigida"
"Paraeuchaeta barbata","Euphausia superba"
"Paraeuchaeta barbata","Euphausia triacantha"
"Paraeuchaeta barbata","Gaetanus tenuispinus"
"Paraeuchaeta barbata","Galiteuthis glacialis"
"Paraeuchaeta barbata","Gigantocypris muelleri"
"Paraeuchaeta barbata","Gilia reticulata"
"Paraeuchaeta barbata","Gonatus antarcticus"
"Paraeuchaeta barbata","Gymnoscopelus bolini"
"Paraeuchaeta barbata","Gymnoscopelus braueri"
"Paraeuchaeta barbata","Gymnoscopelus nicholsi"
"Paraeuchaeta barbata","Halicreas minimum"
"Paraeuchaeta barbata","Heterorhabdus austrinus"
"Paraeuchaeta barbata","Hippopodiidae"
"Paraeuchaeta barbata","Krefftichthys anderssoni"
"Paraeuchaeta barbata","Marrus antarcticus"
"Paraeuchaeta barbata","Mastigoteuthis"
"Paraeuchaeta barbata","Megalocranchia"
"Paraeuchaeta barbata","Muggiaea bargmannae"
"Paraeuchaeta barbata","Nannobrachium achirus"
"Paraeuchaeta barbata","Neognathophausia gigas"
"Paraeuchaeta barbata","Notolepis coatsi"
"Paraeuchaeta barbata","Pandea rubra"
"Paraeuchaeta barbata","Pantachogon haeckeli"
"Paraeuchaeta barbata","Paraeuchaeta antarctica"
"Paraeuchaeta barbata","Paraeuchaeta barbata"
"Paraeuchaeta barbata","Paraeuchaeta biloba"
"Paraeuchaeta barbata","Paraeuchaeta rasa"
"Paraeuchaeta barbata","Paraphyllina ransoni"
"Paraeuchaeta barbata","Pasiphaea scotiae"
"Paraeuchaeta barbata","Phronima sedentaria"
"Paraeuchaeta barbata","Pleuragramma antarcticum"
"Paraeuchaeta barbata","Pleurobrachia"
"Paraeuchaeta barbata","Pleuromamma abdominalis"
"Paraeuchaeta barbata","Pleuromamma antarctica"
"Paraeuchaeta barbata","Pleuromamma robusta"
"Paraeuchaeta barbata","Primno macropa"
"Paraeuchaeta barbata","Protomyctophum bolini"
"Paraeuchaeta barbata","Protomyctophum choriodon"
"Paraeuchaeta barbata","Rosacea plicata"
"Paraeuchaeta barbata","Sagitta gazellae"
"Paraeuchaeta barbata","Salpa thompsoni"
"Paraeuchaeta barbata","Scaphocalanus australis"
"Paraeuchaeta barbata","Scaphocalanus farrani"
"Paraeuchaeta barbata","Slosarczykovia circumantarctica"
"Paraeuchaeta barbata","Solmundella bitentaculata"
"Paraeuchaeta barbata","Stoloteuthis leucoptera"
"Paraeuchaeta barbata","Stygiomedusa gigantea"
"Paraeuchaeta barbata","Themisto gaudichaudii"
"Paraeuchaeta barbata","Thysanoessa macrura"
"Paraeuchaeta barbata","Thysanoessa vicina"
"Paraeuchaeta barbata","Vanadis"
"Paraeuchaeta biloba","Alacia hettacra"
"Paraeuchaeta biloba","Atolla wyvillei"
"Paraeuchaeta biloba","Austrinoecia isocheira"
"Paraeuchaeta biloba","Bathyteuthis abyssicola"
"Paraeuchaeta biloba","Batoteuthis skolops"
"Paraeuchaeta biloba","Beroe"
"Paraeuchaeta biloba","Borostomias antarcticus"
"Paraeuchaeta biloba","Brachioteuthis picta"
"Paraeuchaeta biloba","Callianira"
"Paraeuchaeta biloba","Calycopsis borchgrevinki"
"Paraeuchaeta biloba","Candacia"
"Paraeuchaeta biloba","Corycaeus"
"Paraeuchaeta biloba","Crossota brunnea"
"Paraeuchaeta biloba","Cyclothone"
"Paraeuchaeta biloba","Cyphocaris faurei"
"Paraeuchaeta biloba","Cyphocaris richardi"
"Paraeuchaeta biloba","Dimophyes arctica"
"Paraeuchaeta biloba","Diphyes antarctica"
"Paraeuchaeta biloba","Electrona antarctica"
"Paraeuchaeta biloba","Euchirella rostromagna"
"Paraeuchaeta biloba","Eudoxoides spiralis"
"Paraeuchaeta biloba","Eukrohnia hamata"
"Paraeuchaeta biloba","Euphausia frigida"
"Paraeuchaeta biloba","Euphausia superba"
"Paraeuchaeta biloba","Euphausia triacantha"
"Paraeuchaeta biloba","Gaetanus tenuispinus"
"Paraeuchaeta biloba","Galiteuthis glacialis"
"Paraeuchaeta biloba","Gigantocypris muelleri"
"Paraeuchaeta biloba","Gilia reticulata"
"Paraeuchaeta biloba","Gonatus antarcticus"
"Paraeuchaeta biloba","Gymnoscopelus bolini"
"Paraeuchaeta biloba","Gymnoscopelus braueri"
"Paraeuchaeta biloba","Gymnoscopelus nicholsi"
"Paraeuchaeta biloba","Halicreas minimum"
"Paraeuchaeta biloba","Heterorhabdus austrinus"
"Paraeuchaeta biloba","Hippopodiidae"
"Paraeuchaeta biloba","Krefftichthys anderssoni"
"Paraeuchaeta biloba","Marrus antarcticus"
"Paraeuchaeta biloba","Mastigoteuthis"
"Paraeuchaeta biloba","Megalocranchia"
"Paraeuchaeta biloba","Muggiaea bargmannae"
"Paraeuchaeta biloba","Nannobrachium achirus"
"Paraeuchaeta biloba","Neognathophausia gigas"
"Paraeuchaeta biloba","Notolepis coatsi"
"Paraeuchaeta biloba","Pandea rubra"
"Paraeuchaeta biloba","Pantachogon haeckeli"
"Paraeuchaeta biloba","Paraeuchaeta antarctica"
"Paraeuchaeta biloba","Paraeuchaeta barbata"
"Paraeuchaeta biloba","Paraeuchaeta biloba"
"Paraeuchaeta biloba","Paraeuchaeta rasa"
"Paraeuchaeta biloba","Paraphyllina ransoni"
"Paraeuchaeta biloba","Pasiphaea scotiae"
"Paraeuchaeta biloba","Periphylla periphylla"
"Paraeuchaeta biloba","Phronima sedentaria"
"Paraeuchaeta biloba","Pleuragramma antarcticum"
"Paraeuchaeta biloba","Pleurobrachia"
"Paraeuchaeta biloba","Pleuromamma abdominalis"
"Paraeuchaeta biloba","Pleuromamma antarctica"
"Paraeuchaeta biloba","Pleuromamma robusta"
"Paraeuchaeta biloba","Primno macropa"
"Paraeuchaeta biloba","Protomyctophum bolini"
"Paraeuchaeta biloba","Protomyctophum choriodon"
"Paraeuchaeta biloba","Rosacea plicata"
"Paraeuchaeta biloba","Sagitta gazellae"
"Paraeuchaeta biloba","Sagitta marri"
"Paraeuchaeta biloba","Salpa thompsoni"
"Paraeuchaeta biloba","Scaphocalanus australis"
"Paraeuchaeta biloba","Scaphocalanus farrani"
"Paraeuchaeta biloba","Slosarczykovia circumantarctica"
"Paraeuchaeta biloba","Solmundella bitentaculata"
"Paraeuchaeta biloba","Stoloteuthis leucoptera"
"Paraeuchaeta biloba","Stygiomedusa gigantea"
"Paraeuchaeta biloba","Themisto gaudichaudii"
"Paraeuchaeta biloba","Thysanoessa macrura"
"Paraeuchaeta biloba","Thysanoessa vicina"
"Paraeuchaeta biloba","Vanadis"
"Paraeuchaeta biloba","Zanclonia weldoni"
"Paraeuchaeta rasa","Alacia hettacra"
"Paraeuchaeta rasa","Atolla wyvillei"
"Paraeuchaeta rasa","Austrinoecia isocheira"
"Paraeuchaeta rasa","Bathyteuthis abyssicola"
"Paraeuchaeta rasa","Batoteuthis skolops"
"Paraeuchaeta rasa","Beroe"
"Paraeuchaeta rasa","Borostomias antarcticus"
"Paraeuchaeta rasa","Brachioteuthis picta"
"Paraeuchaeta rasa","Callianira"
"Paraeuchaeta rasa","Calycopsis borchgrevinki"
"Paraeuchaeta rasa","Candacia"
"Paraeuchaeta rasa","Corycaeus"
"Paraeuchaeta rasa","Crossota brunnea"
"Paraeuchaeta rasa","Cyclothone"
"Paraeuchaeta rasa","Cyphocaris faurei"
"Paraeuchaeta rasa","Cyphocaris richardi"
"Paraeuchaeta rasa","Dimophyes arctica"
"Paraeuchaeta rasa","Diphyes antarctica"
"Paraeuchaeta rasa","Electrona antarctica"
"Paraeuchaeta rasa","Euchirella rostromagna"
"Paraeuchaeta rasa","Eudoxoides spiralis"
"Paraeuchaeta rasa","Eukrohnia hamata"
"Paraeuchaeta rasa","Euphausia frigida"
"Paraeuchaeta rasa","Euphausia superba"
"Paraeuchaeta rasa","Euphausia triacantha"
"Paraeuchaeta rasa","Gaetanus tenuispinus"
"Paraeuchaeta rasa","Galiteuthis glacialis"
"Paraeuchaeta rasa","Gigantocypris muelleri"
"Paraeuchaeta rasa","Gilia reticulata"
"Paraeuchaeta rasa","Gonatus antarcticus"
"Paraeuchaeta rasa","Gymnoscopelus bolini"
"Paraeuchaeta rasa","Gymnoscopelus braueri"
"Paraeuchaeta rasa","Gymnoscopelus nicholsi"
"Paraeuchaeta rasa","Halicreas minimum"
"Paraeuchaeta rasa","Heterorhabdus austrinus"
"Paraeuchaeta rasa","Hippopodiidae"
"Paraeuchaeta rasa","Krefftichthys anderssoni"
"Paraeuchaeta rasa","Marrus antarcticus"
"Paraeuchaeta rasa","Mastigoteuthis"
"Paraeuchaeta rasa","Megalocranchia"
"Paraeuchaeta rasa","Muggiaea bargmannae"
"Paraeuchaeta rasa","Nannobrachium achirus"
"Paraeuchaeta rasa","Neognathophausia gigas"
"Paraeuchaeta rasa","Notolepis coatsi"
"Paraeuchaeta rasa","Pandea rubra"
"Paraeuchaeta rasa","Pantachogon haeckeli"
"Paraeuchaeta rasa","Paraeuchaeta antarctica"
"Paraeuchaeta rasa","Paraeuchaeta barbata"
"Paraeuchaeta rasa","Paraeuchaeta biloba"
"Paraeuchaeta rasa","Paraeuchaeta rasa"
"Paraeuchaeta rasa","Paraphyllina ransoni"
"Paraeuchaeta rasa","Pasiphaea scotiae"
"Paraeuchaeta rasa","Phronima sedentaria"
"Paraeuchaeta rasa","Pleuragramma antarcticum"
"Paraeuchaeta rasa","Pleurobrachia"
"Paraeuchaeta rasa","Pleuromamma abdominalis"
"Paraeuchaeta rasa","Pleuromamma antarctica"
"Paraeuchaeta rasa","Pleuromamma robusta"
"Paraeuchaeta rasa","Primno macropa"
"Paraeuchaeta rasa","Protomyctophum bolini"
"Paraeuchaeta rasa","Protomyctophum choriodon"
"Paraeuchaeta rasa","Rosacea plicata"
"Paraeuchaeta rasa","Sagitta gazellae"
"Paraeuchaeta rasa","Sagitta marri"
"Paraeuchaeta rasa","Salpa thompsoni"
"Paraeuchaeta rasa","Scaphocalanus australis"
"Paraeuchaeta rasa","Scaphocalanus farrani"
"Paraeuchaeta rasa","Slosarczykovia circumantarctica"
"Paraeuchaeta rasa","Solmundella bitentaculata"
"Paraeuchaeta rasa","Stoloteuthis leucoptera"
"Paraeuchaeta rasa","Stygiomedusa gigantea"
"Paraeuchaeta rasa","Themisto gaudichaudii"
"Paraeuchaeta rasa","Thysanoessa macrura"
"Paraeuchaeta rasa","Thysanoessa vicina"
"Paraeuchaeta rasa","Vanadis"
"Parandania boecki","Electrona antarctica"
"Parandania boecki","Gigantocypris muelleri"
"Parandania boecki","Gymnoscopelus braueri"
"Paraphyllina ransoni","Atolla wyvillei"
"Paraphyllina ransoni","Borostomias antarcticus"
"Paraphyllina ransoni","Cyclothone"
"Paraphyllina ransoni","Cyphocaris faurei"
"Paraphyllina ransoni","Cyphocaris richardi"
"Paraphyllina ransoni","Gigantocypris muelleri"
"Paraphyllina ransoni","Paraphyllina ransoni"
"Paraphyllina ransoni","Periphylla periphylla"
"Paraphyllina ransoni","Stygiomedusa gigantea"
"Pasiphaea scotiae","Calycopsis borchgrevinki"
"Pasiphaea scotiae","Dimophyes arctica"
"Pasiphaea scotiae","Diphyes antarctica"
"Pasiphaea scotiae","Electrona antarctica"
"Pasiphaea scotiae","Eudoxoides spiralis"
"Pasiphaea scotiae","Gigantocypris muelleri"
"Pasiphaea scotiae","Gilia reticulata"
"Pasiphaea scotiae","Gymnoscopelus bolini"
"Pasiphaea scotiae","Gymnoscopelus braueri"
"Pasiphaea scotiae","Marrus antarcticus"
"Pasiphaea scotiae","Muggiaea bargmannae"
"Pasiphaea scotiae","Nannobrachium achirus"
"Pasiphaea scotiae","Pandea rubra"
"Pasiphaea scotiae","Pleurobrachia"
"Pasiphaea scotiae","Zanclonia weldoni"
"Pelagobia longicirrata","Alacia hettacra"
"Pelagobia longicirrata","Boroecia antipoda"
"Pelagobia longicirrata","Borostomias antarcticus"
"Pelagobia longicirrata","Crossota brunnea"
"Pelagobia longicirrata","Cyclothone"
"Pelagobia longicirrata","Cyllopus lucasii"
"Pelagobia longicirrata","Cyllopus magellanicus"
"Pelagobia longicirrata","Cyphocaris faurei"
"Pelagobia longicirrata","Cyphocaris richardi"
"Pelagobia longicirrata","Electrona antarctica"
"Pelagobia longicirrata","Euphausia frigida"
"Pelagobia longicirrata","Euphausia superba"
"Pelagobia longicirrata","Euphausia triacantha"
"Pelagobia longicirrata","Eusirus perdentatus"
"Pelagobia longicirrata","Gaetanus tenuispinus"
"Pelagobia longicirrata","Gigantocypris muelleri"
"Pelagobia longicirrata","Gymnoscopelus bolini"
"Pelagobia longicirrata","Gymnoscopelus braueri"
"Pelagobia longicirrata","Gymnoscopelus nicholsi"
"Pelagobia longicirrata","Halicreas minimum"
"Pelagobia longicirrata","Hyperiella antarctica"
"Pelagobia longicirrata","Hyperiella dilatata"
"Pelagobia longicirrata","Metaconchoecia skogsbergi"
"Pelagobia longicirrata","Notolepis coatsi"
"Pelagobia longicirrata","Pantachogon haeckeli"
"Pelagobia longicirrata","Paraeuchaeta antarctica"
"Pelagobia longicirrata","Paraeuchaeta barbata"
"Pelagobia longicirrata","Paraeuchaeta biloba"
"Pelagobia longicirrata","Paraeuchaeta rasa"
"Pelagobia longicirrata","Parandania boecki"
"Pelagobia longicirrata","Pleuromamma abdominalis"
"Pelagobia longicirrata","Pleuromamma antarctica"
"Pelagobia longicirrata","Pleuromamma robusta"
"Pelagobia longicirrata","Primno macropa"
"Pelagobia longicirrata","Protomyctophum bolini"
"Pelagobia longicirrata","Solmundella bitentaculata"
"Pelagobia longicirrata","Themisto gaudichaudii"
"Peridinium","Appendicularia"
"Peridinium","Calanoides acutus"
"Peridinium","Calanus propinquus"
"Peridinium","Clio piatkowskii"
"Peridinium","Clio pyramidata"
"Peridinium","Cyphocaris faurei"
"Peridinium","Cyphocaris richardi"
"Peridinium","Euphausia frigida"
"Peridinium","Euphausia superba"
"Peridinium","Eusiroides stenopleura"
"Peridinium","Gaetanus tenuispinus"
"Peridinium","Metridia gerlachei"
"Peridinium","Metridia lucens"
"Peridinium","Microcalanus pygmaeus"
"Peridinium","Microsetella norvegica"
"Peridinium","Oithona frigida"
"Peridinium","Oithona similis"
"Peridinium","Pleuromamma abdominalis"
"Peridinium","Pleuromamma antarctica"
"Peridinium","Racovitzanus antarcticus"
"Peridinium","Rhincalanus gigas"
"Peridinium","Salpa thompsoni"
"Peridinium","Scaphocalanus australis"
"Peridinium","Scolecithricella minor"
"Peridinium","Thysanoessa vicina"
"Peridinium","Vanadis"
"Peridinium","Vibilia antarctica"
"Periphylla periphylla","Atolla wyvillei"
"Periphylla periphylla","Cyphocaris faurei"
"Periphylla periphylla","Cyphocaris richardi"
"Periphylla periphylla","Gigantocypris muelleri"
"Periphylla periphylla","Lucicutia"
"Periphylla periphylla","Paraphyllina ransoni"
"Periphylla periphylla","Periphylla periphylla"
"Periphylla periphylla","Stygiomedusa gigantea"
"Petalidium foliaceum","Calycopsis borchgrevinki"
"Petalidium foliaceum","Dimophyes arctica"
"Petalidium foliaceum","Diphyes antarctica"
"Petalidium foliaceum","Electrona antarctica"
"Petalidium foliaceum","Eudoxoides spiralis"
"Petalidium foliaceum","Gigantocypris muelleri"
"Petalidium foliaceum","Gilia reticulata"
"Petalidium foliaceum","Gymnoscopelus bolini"
"Petalidium foliaceum","Gymnoscopelus braueri"
"Petalidium foliaceum","Marrus antarcticus"
"Petalidium foliaceum","Muggiaea bargmannae"
"Petalidium foliaceum","Nannobrachium achirus"
"Petalidium foliaceum","Pandea rubra"
"Petalidium foliaceum","Pleurobrachia"
"Phaeocystis","Codonellopsis"
"Phaeocystis","Corycaeus"
"Phaeocystis","Eusiroides stenopleura"
"Phaeocystis","Oncaea curvata"
"Phronima sedentaria","Bathyteuthis abyssicola"
"Phronima sedentaria","Batoteuthis skolops"
"Phronima sedentaria","Borostomias antarcticus"
"Phronima sedentaria","Calycopsis borchgrevinki"
"Phronima sedentaria","Cyclothone"
"Phronima sedentaria","Dimophyes arctica"
"Phronima sedentaria","Diphyes antarctica"
"Phronima sedentaria","Electrona antarctica"
"Phronima sedentaria","Eudoxoides spiralis"
"Phronima sedentaria","Eusirus perdentatus"
"Phronima sedentaria","Galiteuthis glacialis"
"Phronima sedentaria","Gigantocypris muelleri"
"Phronima sedentaria","Gilia reticulata"
"Phronima sedentaria","Gonatus antarcticus"
"Phronima sedentaria","Gymnoscopelus bolini"
"Phronima sedentaria","Gymnoscopelus braueri"
"Phronima sedentaria","Gymnoscopelus nicholsi"
"Phronima sedentaria","Gymnoscopelus opisthopterus"
"Phronima sedentaria","Krefftichthys anderssoni"
"Phronima sedentaria","Mastigoteuthis"
"Phronima sedentaria","Megalocranchia"
"Phronima sedentaria","Melanostigma gelatinosum"
"Phronima sedentaria","Muggiaea bargmannae"
"Phronima sedentaria","Nannobrachium achirus"
"Phronima sedentaria","Pandea rubra"
"Phronima sedentaria","Protomyctophum bolini"
"Phronima sedentaria","Protomyctophum choriodon"
"Phronima sedentaria","Slosarczykovia circumantarctica"
"Phronima sedentaria","Stoloteuthis leucoptera"
"Phronima sedentaria","Zanclonia weldoni"
"Plagiotropus","Antarctomysis maxima"
"Plagiotropus","Appendicularia"
"Plagiotropus","Calanoides acutus"
"Plagiotropus","Calanus propinquus"
"Plagiotropus","Candacia"
"Plagiotropus","Clio piatkowskii"
"Plagiotropus","Clio pyramidata"
"Plagiotropus","Corycaeus"
"Plagiotropus","Cyphocaris faurei"
"Plagiotropus","Cyphocaris richardi"
"Plagiotropus","Euphausia frigida"
"Plagiotropus","Euphausia superba"
"Plagiotropus","Eusiroides stenopleura"
"Plagiotropus","Eusirus perdentatus"
"Plagiotropus","Foraminifera"
"Plagiotropus","Gaetanus tenuispinus"
"Plagiotropus","Hyperia macrocephala"
"Plagiotropus","Hyperiella antarctica"
"Plagiotropus","Hyperiella dilatata"
"Plagiotropus","Limacina helicina"
"Plagiotropus","Limacina retroversa"
"Plagiotropus","Lucicutia"
