"resource","consumer" 
"Stephanopyxis","Metridia lucens"
"Stephanopyxis","Microcalanus pygmaeus"
"Stephanopyxis","Microsetella norvegica"
"Stephanopyxis","Nematocarcinus lanceopes"
"Stephanopyxis","Neocalanus tonsus"
"Stephanopyxis","Oithona frigida"
"Stephanopyxis","Oithona similis"
"Stephanopyxis","Oncaea curvata"
"Stephanopyxis","Pasiphaea scotiae"
"Stephanopyxis","Pelagobia longicirrata"
"Stephanopyxis","Pleuromamma abdominalis"
"Stephanopyxis","Pleuromamma antarctica"
"Stephanopyxis","Podocopida"
"Stephanopyxis","Primno macropa"
"Stephanopyxis","Pyrostephos vanhoeffeni"
"Stephanopyxis","Racovitzanus antarcticus"
"Stephanopyxis","Rhincalanus gigas"
"Stephanopyxis","Rhynchonereella bongraini"
"Stephanopyxis","Salpa thompsoni"
"Stephanopyxis","Scaphocalanus australis"
"Stephanopyxis","Scolecithricella minor"
"Stephanopyxis","Subeucalanus longiceps"
"Stephanopyxis","Thysanoessa vicina"
"Stephanopyxis","Tomopteris planktonis"
"Stephanopyxis","Tomopteris septentrionalis"
"Stephanopyxis","Triconia antarctica"
"Stephanopyxis","Vanadis"
"Stephanopyxis","Vibilia antarctica"
"Stoloteuthis leucoptera","Bathyteuthis abyssicola"
"Stoloteuthis leucoptera","Batoteuthis skolops"
"Stoloteuthis leucoptera","Chiroteuthis veranyi"
"Stoloteuthis leucoptera","Electrona carlsbergi"
"Stoloteuthis leucoptera","Galiteuthis glacialis"
"Stoloteuthis leucoptera","Gigantocypris muelleri"
"Stoloteuthis leucoptera","Gonatus antarcticus"
"Stoloteuthis leucoptera","Gymnoscopelus bolini"
"Stoloteuthis leucoptera","Gymnoscopelus hintonoides"
"Stoloteuthis leucoptera","Histioteuthis eltaninae"
"Stoloteuthis leucoptera","Martialia hyadesi"
"Stoloteuthis leucoptera","Mastigoteuthis"
"Stoloteuthis leucoptera","Megalocranchia"
"Stoloteuthis leucoptera","Onykia ingens"
"Stoloteuthis leucoptera","Slosarczykovia circumantarctica"
"Stoloteuthis leucoptera","Stoloteuthis leucoptera"
"Stomias gracilis","Alluroteuthis antarcticus"
"Stomias gracilis","Arctozenus risso"
"Stomias gracilis","Bathyteuthis abyssicola"
"Stomias gracilis","Batoteuthis skolops"
"Stomias gracilis","Benthalbella elongata"
"Stomias gracilis","Benthalbella macropinna"
"Stomias gracilis","Borostomias antarcticus"
"Stomias gracilis","Calycopsis borchgrevinki"
"Stomias gracilis","Chiroteuthis veranyi"
"Stomias gracilis","Cyclothone"
"Stomias gracilis","Desmonema glaciale"
"Stomias gracilis","Dimophyes arctica"
"Stomias gracilis","Diphyes antarctica"
"Stomias gracilis","Electrona antarctica"
"Stomias gracilis","Electrona carlsbergi"
"Stomias gracilis","Electrona subaspera"
"Stomias gracilis","Eudoxoides spiralis"
"Stomias gracilis","Filippovia knipovitchi"
"Stomias gracilis","Galiteuthis glacialis"
"Stomias gracilis","Gigantocypris muelleri"
"Stomias gracilis","Gilia reticulata"
"Stomias gracilis","Gonatus antarcticus"
"Stomias gracilis","Gymnoscopelus bolini"
"Stomias gracilis","Gymnoscopelus braueri"
"Stomias gracilis","Gymnoscopelus fraseri"
"Stomias gracilis","Gymnoscopelus hintonoides"
"Stomias gracilis","Kondakovia longimana"
"Stomias gracilis","Krefftichthys anderssoni"
"Stomias gracilis","Martialia hyadesi"
"Stomias gracilis","Mastigoteuthis"
"Stomias gracilis","Megalocranchia"
"Stomias gracilis","Muggiaea bargmannae"
"Stomias gracilis","Onykia ingens"
"Stomias gracilis","Pandea rubra"
"Stomias gracilis","Parandania boecki"
"Stomias gracilis","Pleuragramma antarcticum"
"Stomias gracilis","Pleurobrachia"
"Stomias gracilis","Protomyctophum tenisoni"
"Stomias gracilis","Psychroteuthis glacialis"
"Stomias gracilis","Slosarczykovia circumantarctica"
"Stomias gracilis","Stomias gracilis"
"Stomias gracilis","Zanclonia weldoni"
"Stygiomedusa gigantea","Gigantocypris muelleri"
"Stygiomedusa gigantea","Stygiomedusa gigantea"
"Subeucalanus longiceps","Alacia hettacra"
"Subeucalanus longiceps","Atolla wyvillei"
"Subeucalanus longiceps","Austrinoecia isocheira"
"Subeucalanus longiceps","Bathyteuthis abyssicola"
"Subeucalanus longiceps","Batoteuthis skolops"
"Subeucalanus longiceps","Beroe"
"Subeucalanus longiceps","Borostomias antarcticus"
"Subeucalanus longiceps","Brachioteuthis linkovskyi"
"Subeucalanus longiceps","Brachioteuthis picta"
"Subeucalanus longiceps","Calanus australis"
"Subeucalanus longiceps","Callianira"
"Subeucalanus longiceps","Calycopsis borchgrevinki"
"Subeucalanus longiceps","Candacia"
"Subeucalanus longiceps","Chiroteuthis veranyi"
"Subeucalanus longiceps","Conchoecilla chuni"
"Subeucalanus longiceps","Conchoecissa symmetrica"
"Subeucalanus longiceps","Corycaeus"
"Subeucalanus longiceps","Crossota brunnea"
"Subeucalanus longiceps","Cyclothone"
"Subeucalanus longiceps","Cyphocaris faurei"
"Subeucalanus longiceps","Cyphocaris richardi"
"Subeucalanus longiceps","Dimophyes arctica"
"Subeucalanus longiceps","Diphyes antarctica"
"Subeucalanus longiceps","Electrona antarctica"
"Subeucalanus longiceps","Electrona carlsbergi"
"Subeucalanus longiceps","Electrona subaspera"
"Subeucalanus longiceps","Euchirella rostromagna"
"Subeucalanus longiceps","Eudoxoides spiralis"
"Subeucalanus longiceps","Eukrohnia hamata"
"Subeucalanus longiceps","Euphausia frigida"
"Subeucalanus longiceps","Euphausia superba"
"Subeucalanus longiceps","Euphausia triacantha"
"Subeucalanus longiceps","Euphausia vallentini"
"Subeucalanus longiceps","Gaetanus tenuispinus"
"Subeucalanus longiceps","Galiteuthis glacialis"
"Subeucalanus longiceps","Gigantocypris muelleri"
"Subeucalanus longiceps","Gilia reticulata"
"Subeucalanus longiceps","Gonatus antarcticus"
"Subeucalanus longiceps","Gymnoscopelus bolini"
"Subeucalanus longiceps","Gymnoscopelus braueri"
"Subeucalanus longiceps","Gymnoscopelus fraseri"
"Subeucalanus longiceps","Gymnoscopelus hintonoides"
"Subeucalanus longiceps","Gymnoscopelus nicholsi"
"Subeucalanus longiceps","Gymnoscopelus piabilis"
"Subeucalanus longiceps","Halicreas minimum"
"Subeucalanus longiceps","Heterorhabdus austrinus"
"Subeucalanus longiceps","Hippopodiidae"
"Subeucalanus longiceps","Krefftichthys anderssoni"
"Subeucalanus longiceps","Lampanyctus"
"Subeucalanus longiceps","Marrus antarcticus"
"Subeucalanus longiceps","Mastigoteuthis"
"Subeucalanus longiceps","Megalocranchia"
"Subeucalanus longiceps","Muggiaea bargmannae"
"Subeucalanus longiceps","Nannobrachium achirus"
"Subeucalanus longiceps","Neognathophausia gigas"
"Subeucalanus longiceps","Notolepis coatsi"
"Subeucalanus longiceps","Obtusoecia antarctica"
"Subeucalanus longiceps","Onykia ingens"
"Subeucalanus longiceps","Pandea rubra"
"Subeucalanus longiceps","Pantachogon haeckeli"
"Subeucalanus longiceps","Paraeuchaeta antarctica"
"Subeucalanus longiceps","Paraeuchaeta barbata"
"Subeucalanus longiceps","Paraeuchaeta biloba"
"Subeucalanus longiceps","Paraeuchaeta rasa"
"Subeucalanus longiceps","Paraphyllina ransoni"
"Subeucalanus longiceps","Periphylla periphylla"
"Subeucalanus longiceps","Phronima sedentaria"
"Subeucalanus longiceps","Pleuragramma antarcticum"
"Subeucalanus longiceps","Pleurobrachia"
"Subeucalanus longiceps","Pleuromamma abdominalis"
"Subeucalanus longiceps","Pleuromamma antarctica"
"Subeucalanus longiceps","Pleuromamma robusta"
"Subeucalanus longiceps","Poromitra crassiceps"
"Subeucalanus longiceps","Primno macropa"
"Subeucalanus longiceps","Protomyctophum andriashevi"
"Subeucalanus longiceps","Protomyctophum bolini"
"Subeucalanus longiceps","Protomyctophum choriodon"
"Subeucalanus longiceps","Protomyctophum parallelum"
"Subeucalanus longiceps","Protomyctophum tenisoni"
"Subeucalanus longiceps","Pseudoconchoecia serrulata"
"Subeucalanus longiceps","Rosacea plicata"
"Subeucalanus longiceps","Rotundoecia teretivalvata"
"Subeucalanus longiceps","Sagitta gazellae"
"Subeucalanus longiceps","Sagitta marri"
"Subeucalanus longiceps","Salpa thompsoni"
"Subeucalanus longiceps","Scaphocalanus australis"
"Subeucalanus longiceps","Scaphocalanus farrani"
"Subeucalanus longiceps","Slosarczykovia circumantarctica"
"Subeucalanus longiceps","Solmundella bitentaculata"
"Subeucalanus longiceps","Stoloteuthis leucoptera"
"Subeucalanus longiceps","Stygiomedusa gigantea"
"Subeucalanus longiceps","Themisto gaudichaudii"
"Subeucalanus longiceps","Thysanoessa macrura"
"Subeucalanus longiceps","Thysanoessa vicina"
"Subeucalanus longiceps","Vanadis"
"Subeucalanus longiceps","Zanclonia weldoni"
"Symbolophorus boops","Acanthephyra pelagica"
"Symbolophorus boops","Alluroteuthis antarcticus"
"Symbolophorus boops","Arctozenus risso"
"Symbolophorus boops","Bathyteuthis abyssicola"
"Symbolophorus boops","Batoteuthis skolops"
"Symbolophorus boops","Benthalbella elongata"
"Symbolophorus boops","Benthalbella macropinna"
"Symbolophorus boops","Borostomias antarcticus"
"Symbolophorus boops","Brachioteuthis linkovskyi"
"Symbolophorus boops","Calycopsis borchgrevinki"
"Symbolophorus boops","Chiroteuthis veranyi"
"Symbolophorus boops","Cyclothone"
"Symbolophorus boops","Desmonema glaciale"
"Symbolophorus boops","Dimophyes arctica"
"Symbolophorus boops","Diphyes antarctica"
"Symbolophorus boops","Electrona antarctica"
"Symbolophorus boops","Electrona carlsbergi"
"Symbolophorus boops","Electrona subaspera"
"Symbolophorus boops","Eudoxoides spiralis"
"Symbolophorus boops","Filippovia knipovitchi"
"Symbolophorus boops","Galiteuthis glacialis"
"Symbolophorus boops","Gigantocypris muelleri"
"Symbolophorus boops","Gilia reticulata"
"Symbolophorus boops","Gonatus antarcticus"
"Symbolophorus boops","Gymnoscopelus bolini"
"Symbolophorus boops","Gymnoscopelus braueri"
"Symbolophorus boops","Gymnoscopelus fraseri"
"Symbolophorus boops","Gymnoscopelus hintonoides"
"Symbolophorus boops","Histioteuthis eltaninae"
"Symbolophorus boops","Kondakovia longimana"
"Symbolophorus boops","Krefftichthys anderssoni"
"Symbolophorus boops","Marrus antarcticus"
"Symbolophorus boops","Martialia hyadesi"
"Symbolophorus boops","Mastigoteuthis"
"Symbolophorus boops","Megalocranchia"
"Symbolophorus boops","Mesonychoteuthis hamiltoni"
"Symbolophorus boops","Muggiaea bargmannae"
"Symbolophorus boops","Onykia ingens"
"Symbolophorus boops","Pandea rubra"
"Symbolophorus boops","Parandania boecki"
"Symbolophorus boops","Pleuragramma antarcticum"
"Symbolophorus boops","Pleurobrachia"
"Symbolophorus boops","Protomyctophum tenisoni"
"Symbolophorus boops","Psychroteuthis glacialis"
"Symbolophorus boops","Slosarczykovia circumantarctica"
"Symbolophorus boops","Stomias gracilis"
"Symbolophorus boops","Symbolophorus boops"
"Symbolophorus boops","Zanclonia weldoni"
"Thalassionema","Acantharea"
"Thalassionema","Antarctomysis maxima"
"Thalassionema","Appendicularia"
"Thalassionema","Calanoides acutus"
"Thalassionema","Calanus propinquus"
"Thalassionema","Calanus simillimus"
"Thalassionema","Candacia"
"Thalassionema","Clausocalanus ingens"
"Thalassionema","Clausocalanus laticeps"
"Thalassionema","Clio piatkowskii"
"Thalassionema","Clio pyramidata"
"Thalassionema","Codonellopsis"
"Thalassionema","Corycaeus"
"Thalassionema","Ctenocalanus citer"
"Thalassionema","Cymatocylis"
"Thalassionema","Drepanopus forcipatus"
"Thalassionema","Drepanopus pectinatus"
"Thalassionema","Euphausia frigida"
"Thalassionema","Euphausia vallentini"
"Thalassionema","Eusiroides stenopleura"
"Thalassionema","Foraminifera"
"Thalassionema","Gaetanus tenuispinus"
"Thalassionema","Hyperiella antarctica"
"Thalassionema","Hyperiella dilatata"
"Thalassionema","Lucicutia"
"Thalassionema","Metridia gerlachei"
"Thalassionema","Metridia lucens"
"Thalassionema","Microcalanus pygmaeus"
"Thalassionema","Microsetella norvegica"
"Thalassionema","Neocalanus tonsus"
"Thalassionema","Oithona frigida"
"Thalassionema","Oithona similis"
"Thalassionema","Oncaea curvata"
"Thalassionema","Pelagobia longicirrata"
"Thalassionema","Pleuromamma abdominalis"
"Thalassionema","Pleuromamma antarctica"
"Thalassionema","Podocopida"
"Thalassionema","Pyrostephos vanhoeffeni"
"Thalassionema","Racovitzanus antarcticus"
"Thalassionema","Rhabdonella"
"Thalassionema","Rhincalanus gigas"
"Thalassionema","Rhynchonereella bongraini"
"Thalassionema","Scaphocalanus australis"
"Thalassionema","Scolecithricella minor"
"Thalassionema","Stenosemella"
"Thalassionema","Subeucalanus longiceps"
"Thalassionema","Thysanoessa vicina"
"Thalassionema","Tintinnopsis"
"Thalassionema","Tomopteris planktonis"
"Thalassionema","Triconia antarctica"
"Thalassionema","Vibilia antarctica"
"Thalassiosira","Acantharea"
"Thalassiosira","Aetideus"
"Thalassiosira","Antarctomysis maxima"
"Thalassiosira","Appendicularia"
"Thalassiosira","Calanoides acutus"
"Thalassiosira","Calanus propinquus"
"Thalassiosira","Calanus simillimus"
"Thalassiosira","Candacia"
"Thalassiosira","Clausocalanus ingens"
"Thalassiosira","Clausocalanus laticeps"
"Thalassiosira","Clio piatkowskii"
"Thalassiosira","Clio pyramidata"
"Thalassiosira","Corycaeus"
"Thalassiosira","Ctenocalanus citer"
"Thalassiosira","Cyphocaris faurei"
"Thalassiosira","Cyphocaris richardi"
"Thalassiosira","Drepanopus forcipatus"
"Thalassiosira","Drepanopus pectinatus"
"Thalassiosira","Euphausia frigida"
"Thalassiosira","Euphausia superba"
"Thalassiosira","Euphausia vallentini"
"Thalassiosira","Eusiroides stenopleura"
"Thalassiosira","Foraminifera"
"Thalassiosira","Gaetanus tenuispinus"
"Thalassiosira","Hyperia macrocephala"
"Thalassiosira","Hyperiella antarctica"
"Thalassiosira","Hyperiella dilatata"
"Thalassiosira","Limacina helicina"
"Thalassiosira","Limacina retroversa"
"Thalassiosira","Lucicutia"
"Thalassiosira","Metridia gerlachei"
"Thalassiosira","Metridia lucens"
"Thalassiosira","Microcalanus pygmaeus"
"Thalassiosira","Microsetella norvegica"
"Thalassiosira","Nematocarcinus lanceopes"
"Thalassiosira","Neocalanus tonsus"
"Thalassiosira","Oithona frigida"
"Thalassiosira","Oithona similis"
"Thalassiosira","Oncaea curvata"
"Thalassiosira","Pasiphaea scotiae"
"Thalassiosira","Pelagobia longicirrata"
"Thalassiosira","Pleuromamma abdominalis"
"Thalassiosira","Pleuromamma antarctica"
"Thalassiosira","Podocopida"
"Thalassiosira","Primno macropa"
"Thalassiosira","Pyrostephos vanhoeffeni"
"Thalassiosira","Racovitzanus antarcticus"
"Thalassiosira","Rhincalanus gigas"
"Thalassiosira","Rhynchonereella bongraini"
"Thalassiosira","Salpa thompsoni"
"Thalassiosira","Scaphocalanus australis"
"Thalassiosira","Scolecithricella minor"
"Thalassiosira","Subeucalanus longiceps"
"Thalassiosira","Thysanoessa vicina"
"Thalassiosira","Tomopteris planktonis"
"Thalassiosira","Tomopteris septentrionalis"
"Thalassiosira","Triconia antarctica"
"Thalassiosira","Vanadis"
"Thalassiosira","Vibilia antarctica"
"Thalassiothrix","Antarctomysis maxima"
"Thalassiothrix","Appendicularia"
"Thalassiothrix","Calanoides acutus"
"Thalassiothrix","Calanus propinquus"
"Thalassiothrix","Calanus simillimus"
"Thalassiothrix","Candacia"
"Thalassiothrix","Clausocalanus ingens"
"Thalassiothrix","Clausocalanus laticeps"
"Thalassiothrix","Clio piatkowskii"
"Thalassiothrix","Clio pyramidata"
"Thalassiothrix","Corycaeus"
"Thalassiothrix","Ctenocalanus citer"
"Thalassiothrix","Cyphocaris faurei"
"Thalassiothrix","Cyphocaris richardi"
"Thalassiothrix","Drepanopus forcipatus"
"Thalassiothrix","Drepanopus pectinatus"
"Thalassiothrix","Euphausia frigida"
"Thalassiothrix","Euphausia superba"
"Thalassiothrix","Euphausia vallentini"
"Thalassiothrix","Eusiroides stenopleura"
"Thalassiothrix","Foraminifera"
"Thalassiothrix","Gaetanus tenuispinus"
"Thalassiothrix","Hyperiella antarctica"
"Thalassiothrix","Hyperiella dilatata"
"Thalassiothrix","Lucicutia"
"Thalassiothrix","Metridia gerlachei"
"Thalassiothrix","Metridia lucens"
"Thalassiothrix","Microcalanus pygmaeus"
"Thalassiothrix","Microsetella norvegica"
"Thalassiothrix","Nematocarcinus lanceopes"
"Thalassiothrix","Neocalanus tonsus"
"Thalassiothrix","Oithona frigida"
"Thalassiothrix","Oithona similis"
"Thalassiothrix","Oncaea curvata"
"Thalassiothrix","Pasiphaea scotiae"
"Thalassiothrix","Pelagobia longicirrata"
"Thalassiothrix","Pleuromamma abdominalis"
"Thalassiothrix","Pleuromamma antarctica"
"Thalassiothrix","Podocopida"
"Thalassiothrix","Pyrostephos vanhoeffeni"
"Thalassiothrix","Racovitzanus antarcticus"
"Thalassiothrix","Rhincalanus gigas"
"Thalassiothrix","Rhynchonereella bongraini"
"Thalassiothrix","Salpa thompsoni"
"Thalassiothrix","Scaphocalanus australis"
"Thalassiothrix","Scolecithricella minor"
"Thalassiothrix","Subeucalanus longiceps"
"Thalassiothrix","Thysanoessa vicina"
"Thalassiothrix","Tomopteris planktonis"
"Thalassiothrix","Tomopteris septentrionalis"
"Thalassiothrix","Triconia antarctica"
"Thalassiothrix","Vanadis"
"Thalassiothrix","Vibilia antarctica"
"Themisto gaudichaudii","Acanthephyra pelagica"
